,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
822,1.0,1.0,1.0,1.781304136187215,1.0,1850272692.069105,70549690.03102742,Selsis,-0.38568563412191326,-0.643332849780822,linear,0.11221477612093342,7.738123248096421e+19,0.13661852729203694,0.11221477612093342
823,1.0,1.0,1.0,2.6143373985141065,1.0,2470897590.0574436,32163688.151592977,Jackson,-0.28531198949946524,-0.734097918797639,GP,0.11695457045354765,426012048502716.94,0.0012183912516450235,0.11695457045354765
824,1.0,1.0,1.0,2.461418311133545,1.0,2724186990.549153,86407883.74145773,Jackson,-0.42053279957712875,-0.6380454614358358,log,0.1264239801349332,460782408408982.5,0.7771432658016344,0.1264239801349332
825,1.0,1.0,1.0,1.979746744582461,1.0,1679166014.7341664,7811236.905732944,Selsis,-0.35379917334216626,-0.7948927046369095,log,0.44086055815138847,8.45061026102417e+20,0.9166044874798605,0.44086055815138847
826,1.0,1.0,1.0,1.710601747646942,1.0,7372590535.198107,45276683.043965586,Jackson,-0.34476579724472795,-0.6607419103316029,log,0.08248473612189464,1279977279086936.8,0.45781317559143464,0.08248473612189464
827,1.0,1.0,1.0,0.7019033280896783,1.0,5519684752.918439,76721647.24034458,Selsis,-0.3582407767385659,-0.7483556907892174,linear,0.44524368219394606,4.5476223422962524e+19,0.03176649782540775,0.44524368219394606
828,1.0,1.0,1.0,4.369357398324662,1.0,1221751374.6918223,87961464.82047957,Jackson,-0.30882440552738744,-0.7893890451716057,linear,0.07371348213464456,198056935075423.56,0.6159568884957547,0.07371348213464456
829,1.0,1.0,1.0,0.6960110781375666,1.0,5646596159.449099,66213185.55465895,Selsis,-0.4618733399449125,-0.7555819809087853,log,0.27661579649089074,4.640062178667606e+19,0.6601231864203343,0.27661579649089074
830,1.0,1.0,1.0,1.6981642564284867,1.0,7885871294.148593,39821641.41550772,Jackson,-0.41636675167782483,-0.7621847654834778,linear,0.21645886156831476,1370593028867440.8,0.7613420986580438,0.21645886156831476
831,1.0,1.0,1.0,2.088655604364191,1.0,3586827642.635431,43565820.23647061,Jackson,-0.36073854517777904,-0.7415983415124259,log,0.2495593391475036,618957331163523.4,0.3962836794872714,0.2495593391475036
832,1.0,1.0,1.0,2.634364725857143,1.0,1310365615.7937396,62684241.65113628,Selsis,-0.46841358320224635,-0.7487455260463568,GP,0.23524723890232097,7.3432970450516345e+19,0.9987126427084959,0.23524723890232097
833,1.0,1.0,1.0,1.7500241305962116,1.0,6016321463.624539,92654008.41803686,Jackson,-0.4200372607274932,-0.6047100272430471,GP,0.3827017675690541,1034780262524443.9,0.22880705734521467,0.3827017675690541
834,1.0,1.0,1.0,2.8127182662119607,1.0,2218321714.4142623,73452338.02160546,Jackson,-0.4639260596280198,-0.6806376377018118,GP,0.41468336773871767,374678104935392.94,0.3801013393529975,0.41468336773871767
835,1.0,1.0,1.0,0.9340767314454993,1.0,3598588112.0268474,58902248.64745801,Selsis,-0.4561877815335022,-0.6493535535721633,linear,0.14656420716565094,1.531307051261644e+20,0.8118778797173224,0.14656420716565094
836,1.0,1.0,1.0,1.6060378411912837,1.0,2042497992.0856688,45586435.931127995,Selsis,-0.34978078415458613,-0.6444270884411248,log,0.30356995615748117,5.083886739461501e+20,0.482040543143874,0.30356995615748117
837,1.0,1.0,1.0,1.902266054346162,1.0,4362513852.681768,54588885.69674372,Jackson,-0.4022097983331263,-0.7892647807927202,log,0.4486740364758423,752533082246929.1,0.06410422188481824,0.4486740364758423
838,1.0,1.0,1.0,3.696817428247868,1.0,1514994357.4377801,57796768.50211934,Jackson,-0.4198129439802809,-0.6208939858929978,log,0.0786051897644595,254551646430372.53,0.6107335832934678,0.0786051897644595
839,1.0,1.0,1.0,6.398763589162497,1.0,644230134.6080947,41213025.7965344,Selsis,-0.34432931547407375,-0.7047970588600454,linear,0.3595559500011938,5.730549627442598e+20,0.14930959769507357,0.3595559500011938
840,1.0,1.0,1.0,1.749697040712011,1.0,6026249328.683533,86806356.95930418,Jackson,-0.3353592546234251,-0.7983887174716204,GP,0.4809910676734126,1037536020380048.2,0.15492573545306765,0.4809910676734126
841,1.0,1.0,1.0,0.6777903099831742,1.0,6070253530.6983385,41320074.04338531,Selsis,-0.3623967000998307,-0.620041691550922,GP,0.19360142232467353,5.485207928150025e+20,0.0715734065659398,0.19360142232467353
