,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
838,0.815,1.0,1.911,1.7428821486961377,1.0,6237446699.044854,81794203.53053604,Jackson,-0.3747311403118081,-0.649963510022532,GP,0.2516944228775589,4.040530465020696e+17,0.9356491637843366,0.2516944228775589
839,0.815,1.0,1.911,2.375698293357815,1.0,2886647004.106607,88304200.60658023,Jackson,-0.31483164932164354,-0.6087618409884852,log,0.09915950149225358,5.734934768771448e+18,0.12604107903011597,0.09915950149225358
840,0.815,1.0,1.911,1.748656266513977,1.0,6057964602.615309,32889431.217520595,Jackson,-0.4978150801459981,-0.7101399258979462,linear,0.05070007744215656,1.741304928786294e+20,0.35196137484907786,0.05070007744215656
841,0.815,1.0,1.911,0.9636281139031233,1.0,3465646017.0477457,69405995.8679049,Selsis,-0.393155344658756,-0.6392095636046335,GP,0.46083126258536367,1.1092661835796328e+18,0.14113354547223145,0.46083126258536367
842,0.815,1.0,1.911,3.376871928338368,1.0,1705087760.2252738,5332585.3759596925,Jackson,-0.43602462661054503,-0.7163725495094145,log,0.13723449005255756,4.824838230084697e+18,0.3754460391470815,0.13723449005255756
843,0.815,1.0,1.911,2.911454227813061,1.0,1204332437.1693594,5393499.707459243,Selsis,-0.32602268836736115,-0.682589271080541,log,0.17476641193244713,4.296124505228625e+19,0.32207074235922506,0.17476641193244713
844,0.815,1.0,1.911,3.4556271165050485,1.0,1654352982.6849556,32549481.87303964,Jackson,-0.36415143984805753,-0.7005825429054098,linear,0.060406542035550306,2.7929783607072342e+20,0.30895240429453197,0.060406542035550306
845,0.815,1.0,1.911,0.6685389595842384,1.0,6305252406.628708,9106325.814361278,Selsis,-0.3879474587171326,-0.6239427966458622,linear,0.24898687165011849,6.750167053873649e+20,0.8507474708901678,0.24898687165011849
846,0.815,1.0,1.911,10.797460376652365,1.0,428557806.0850271,35735144.43121266,Jackson,-0.352768767368716,-0.666758562517845,linear,0.11810498807498591,2.9245111408112252e+20,0.12361249164746557,0.11810498807498591
847,0.815,1.0,1.911,0.6957843288923713,1.0,5651573564.314039,51384833.41213296,Selsis,-0.3662801497977093,-0.7298129768128748,log,0.2780358011953025,1.9004672426325303e+19,0.19956240185180718,0.2780358011953025
848,0.815,1.0,1.911,0.6371602158448363,1.0,7223608991.140137,84917500.55929346,Selsis,-0.4533571167455952,-0.789848547086266,linear,0.4066725109753192,2.2570882754257738e+20,0.8040695168562321,0.4066725109753192
849,0.815,1.0,1.911,1.0942478107751403,1.0,3016869646.8722925,55272038.86142148,Selsis,-0.43552991589563295,-0.7712112395965613,linear,0.41285524562028153,3.4961166987502086e+20,0.3025989469186994,0.41285524562028153
850,0.815,1.0,1.911,0.6630270412532537,1.0,6452281745.379374,99163493.13820095,Selsis,-0.4842014853223484,-0.7123764160325061,log,0.06066897596509256,4.167424075880664e+18,0.7172559811912482,0.06066897596509256
851,0.815,1.0,1.911,1.7702059614734553,1.0,5438549315.368146,23093444.15288491,Jackson,-0.3682448981964165,-0.7118753087113496,log,0.3710526482110407,6.609511074585632e+18,0.6000256640282791,0.3710526482110407
