,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
841,0.815,1.0,1.911,0.9005900297593233,1.0,3770795358.223877,16741090.238643881,Selsis,-0.47908536337732555,-0.7713132777077392,log,0.23878544473814967,1.268712130032655e+21,0.31954907530777477,0.23878544473814967
842,0.815,1.0,1.911,1.7115543681083143,1.0,7334894240.459328,67138550.94032875,Jackson,-0.3246827658252104,-0.7502683847284807,linear,0.07605168797316676,4.417689345331561e+19,0.16785687539347938,0.07605168797316676
843,0.815,1.0,1.911,1.2872107824584296,1.0,2538060394.137105,32089802.784592066,Selsis,-0.2976670400804441,-0.6978877286898484,GP,0.40837140713257736,2.2652744782990022e+21,0.46354910643082803,0.40837140713257736
844,0.815,1.0,1.911,0.7239753697991596,1.0,5082786319.281002,1153373.857832431,Selsis,-0.45469197756795293,-0.6510138598129098,log,0.10909716426031153,1.640323707946777e+21,0.1699798374170255,0.10909716426031153
845,0.815,1.0,1.911,0.632963606798658,1.0,7363870633.495165,73068160.20757712,Selsis,-0.35269497880589684,-0.6575571715241122,GP,0.16011252932183104,6.750361275045455e+20,0.13942692100164378,0.16011252932183104
846,0.815,1.0,1.911,3.1181985980154066,1.0,1908509526.8964167,25872601.016408656,Jackson,-0.35672845928114083,-0.724154330880031,linear,0.2830417466630693,6.490085772800458e+19,0.32955689266045995,0.2830417466630693
847,0.815,1.0,1.911,1.7396612974463708,1.0,6340221894.967621,22364620.084386673,Jackson,-0.4598693792652431,-0.7033514997455325,log,0.2611564640583137,993938931762761.4,0.05273977179631084,0.2611564640583137
848,0.815,1.0,1.911,2.7182646119590124,1.0,2332617570.117681,20754396.218713414,Jackson,-0.4215527955291208,-0.6737121736638197,log,0.34760544901946494,363707300350382.7,0.07748742567267941,0.34760544901946494
849,0.815,1.0,1.911,0.5805061389766043,1.0,9558486771.633429,44905267.75774413,Selsis,-0.28198873726548535,-0.6523051957373935,log,0.06283290476707896,2.3564220462609324e+21,0.4949552836643131,0.06283290476707896
850,0.815,1.0,1.911,0.8763953929429089,1.0,3905624671.606354,86905065.02606635,Selsis,-0.41427578988372615,-0.7836260365771616,GP,0.14526460589535475,2.3280621059328587e+20,0.5288831662603276,0.14526460589535475
851,0.815,1.0,1.911,1.771636748354789,1.0,5400061851.125863,2311747.880542267,Jackson,-0.3827801340145259,-0.6747953690965389,log,0.15148889258409737,1.5686006229425594e+19,0.4759694856119576,0.15148889258409737
852,0.815,1.0,1.911,2.501743400965383,1.0,2653061705.8200197,90354948.7061065,Jackson,-0.4301167610354702,-0.6662350113482717,linear,0.2954647846293104,403170553838459.44,0.5407206442078952,0.2954647846293104
853,0.815,1.0,1.911,2.4338973126104904,1.0,2774615239.24087,24537704.860981967,Jackson,-0.4670437083358592,-0.7579612952425363,log,0.14698447593874384,432648128607310.56,0.5332151175363183,0.14698447593874384
854,0.815,1.0,1.911,16.661793178053482,1.0,324274235.12362903,31708101.09860169,Selsis,-0.4554257949506333,-0.6904498697649851,linear,0.20203903013718463,1.0938921656070671e+21,0.4232692025722429,0.20203903013718463
855,0.815,1.0,1.911,1.5687134573288704,1.0,2089241116.5781236,88655737.75274232,Selsis,-0.47180638872999375,-0.7144554224158861,linear,0.07885094061716495,1.8131371729031646e+20,0.7572019720998737,0.07885094061716495
856,0.815,1.0,1.911,1.757246183630199,1.0,5801833785.763591,53566084.95747435,Jackson,-0.2929910734783421,-0.7877556035774462,linear,0.0771091403223512,3.707570768196077e+20,0.05812696183454846,0.0771091403223512
