,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
46,1.0,1.0,1.0,0.6840635322895872,1.0,5918791440.413341,4493087.383826312,Selsis,-0.32835012515410156,-0.6889506758412602,linear,0.387460356726638,3.424588348789508e+21,0.8628786258917773,0.387460356726638
47,1.0,1.0,1.0,1.0435340251683396,1.0,3176004711.4694176,71164721.27152386,Selsis,-0.33794098484962576,-0.6668991478679491,log,0.22535123079563268,1.209514745825735e+21,0.18970932476557312,0.22535123079563268
48,1.0,1.0,1.0,1.8397066395761288,1.0,4683609917.820665,8589278.499030264,Jackson,-0.4789430816925186,-0.6824269980513923,GP,0.12331525906287824,5.109948999437339e+20,0.018380926435525913,0.12331525906287824
49,1.0,1.0,1.0,1.6886995153721467,1.0,8304282603.081727,35272537.67990581,Jackson,-0.3235085134960657,-0.6677184588692632,GP,0.055812880255307576,5.1080055454181537e+20,0.7197953734895951,0.055812880255307576
50,1.0,1.0,1.0,5.29143490270086,1.0,968069728.8421048,75646000.84072538,Jackson,-0.3218016470999412,-0.7163729709106166,log,0.15148125010243518,4.7791944952907884e+20,0.5799217040808006,0.15148125010243518
51,1.0,1.0,1.0,0.7483607813108519,1.0,4810831648.580634,22572977.0825099,Selsis,-0.3956521421411324,-0.684047788566581,GP,0.17360075063659614,1.0500248126485394e+21,0.11709048450973836,0.17360075063659614
52,1.0,1.0,1.0,0.628204598345116,1.0,7528251407.345541,41781627.75501489,Selsis,-0.4554990656815024,-0.6613023895231648,log,0.0651229177940021,3.5017316325148203e+20,0.4286544626822174,0.0651229177940021
53,1.0,1.0,1.0,0.7555705876646229,1.0,4749193343.86393,42852987.26917771,Selsis,-0.32577329721242576,-0.7442747165621636,log,0.069546402503756,4.792826522096943e+20,0.18249190149971473,0.069546402503756
54,1.0,1.0,1.0,6.991733969550291,1.0,694248067.9889314,95707071.64964119,Jackson,-0.32989004838726377,-0.6099550055758122,GP,0.3383301718491018,8.970261508420322e+20,0.8726939746912273,0.3383301718491018
55,1.0,1.0,1.0,1.8058867461477826,1.0,1826410010.714146,25386750.51730395,Selsis,-0.44434526601324875,-0.7531153381612147,GP,0.08906647023749668,4.023494962333622e+20,0.23373123652039096,0.08906647023749668
56,1.0,1.0,1.0,2.6736866427775974,1.0,2390221182.7503347,2952041.2642257037,Jackson,-0.35123790166963637,-0.6553631602700244,GP,0.10244788271390154,5.305086302294241e+20,0.9496806499691248,0.10244788271390154
