# Column descriptions:
# stellar_mass: Stellar mass startpoint (0.1 means the stellar mass is sampled raging from 0.10-0.11)
# planet_mass: Planet mass (in Earth masses)
# insol: Median insolation normalized to S₀ (extracted from CS_insol_01_tb, species index 0, column index 1)
# insol_lower_99: Lower bound of insolation (from CS_insol_001_tb, species index 0, column index 1)
# insol_up_50: Upper bound of insolation (from CS_insol_05_tb, species index 0, column index 1)
stellar_mass,planet_mass,CS_insol,CS_insol_lower_99,CS_insol_up_50
0.21,6.0,1355.2941418934206,528.2509791781166,3213.534683049481
0.21,7.0,1656.1410536272924,746.5632757801353,3436.924845614741
0.21,8.0,2130.04772613487,1127.9999715588008,3813.8664295613457
0.21,9.0,2444.6288923314864,1395.1326547659914,4087.188216408727
0.21,10.0,2580.9426079670598,1435.8858613460977,4416.979507663593
0.22,0.1,0.21228441215662636,0.03788194626653734,1.0298311120086734
0.22,0.5,1.7405222459684513,0.2576517442923509,10.02065532783883
0.22,1.0,4.688676852641227,0.583622949752734,31.64019247400579
0.22,2.0,20.844807883652795,3.068245341002641,120.63401595661726
0.22,3.0,86.39616649785796,18.964202568039862,346.69054572393685
0.22,4.0,301.5930814057168,99.42701812555958,833.6975874660727
0.22,5.0,767.3421141421622,308.4677352085338,1768.6710484845985
0.22,6.0,1408.063004092799,487.8257704851888,3719.2372988495404
0.22,7.0,1857.0207110060683,858.4793762365294,3765.8367333314463
0.22,8.0,2115.011560772273,1096.5815239145763,3861.1018511276247
0.22,9.0,2476.7680109261,1404.3327494452126,4165.614536382488
0.22,10.0,2742.2959720141403,1592.443428760801,4512.430120618162
0.23,0.1,0.2392479611315543,0.0457951367212657,1.0883987549727019
0.23,0.5,1.8888692707947123,0.27228881159796114,11.142420034280281
0.23,1.0,4.797401908159793,0.5960886691776979,32.427029440793014
0.23,2.0,24.360377327131975,3.926079681307375,129.73847644881326
0.23,3.0,93.91279563523136,21.100678751191875,368.88298312935365
0.23,4.0,305.2711219777256,96.38345764776317,877.9477648941022
0.23,5.0,811.1234303703392,326.1785917634141,1869.0010774667169
0.23,6.0,1437.3160231702518,506.8842412206827,3735.216171851187
0.23,7.0,1912.152142922411,898.0071811431521,3822.0442181153617
0.23,8.0,2301.765999124603,1204.4415032414884,4166.75303274196
0.23,9.0,2729.2842035392628,1547.376577608942,4590.67783518615
0.23,10.0,3079.972638916282,1792.0801233870704,5058.877795265389
0.24,0.1,0.23577775949253227,0.040911036316183716,1.1735680171604832
0.24,0.5,1.807644952824996,0.2459421562394929,11.243398726245049
0.24,1.0,5.560584244142408,0.7140863873511009,36.46655796357476
0.24,2.0,24.172948885294616,3.553665649825603,140.05581607504547
0.24,3.0,102.98052322831606,24.71008959825006,380.855659852014
0.24,4.0,299.4325584663544,95.11154834472514,856.4136266139233
0.24,5.0,868.1317369078795,361.83284872945006,1935.7801370310835
0.24,6.0,1540.0711250767226,559.4933343170604,3894.8074180742688
0.24,7.0,1961.2208949438818,872.4765554126221,4119.653980332587
0.24,8.0,2262.8408604027813,1117.1872990366908,4320.458874410262
0.24,9.0,2853.512812076698,1598.385433571417,4853.0466970195475
0.24,10.0,3240.191909741147,1859.2189985211467,5390.418057735148
0.25,0.1,0.2677270921416034,0.05166905565636666,1.2088252956390817
0.25,0.5,1.9259515840236805,0.2597677990846355,12.07517445357105
0.25,1.0,5.423755633485954,0.686647088814651,36.03734031816163
0.25,2.0,23.988597185235626,3.544356501123325,138.34824583287218
0.25,3.0,95.37098263581461,21.108136745804746,379.81401242112935
0.25,4.0,321.88157329618616,104.15876684422803,905.0866291977856
0.25,5.0,857.3837434157042,336.8429499063493,2018.2155380389897
0.25,6.0,1669.8320361118294,605.335304663833,4231.27271147541
0.25,7.0,2125.2608850405754,976.9165082878137,4332.298557029014
0.25,8.0,2571.8379266052852,1344.2227464472721,4660.532070214086
0.25,9.0,2911.3045931328365,1608.2802434263883,5014.705885106746
0.25,10.0,3266.788018188092,1839.1285422953815,5530.30876704926
0.26,0.1,0.300176235360198,0.05733537975304637,1.3682436409886003
0.26,0.5,1.9588843029361422,0.26375201309616814,12.301180056090155
0.26,1.0,6.018860994105937,0.7987784080160436,38.3002991386915
0.26,2.0,28.168604563578448,4.465787145133009,152.2982128040918
0.26,3.0,100.71409470119059,21.51901257444725,414.253327857481
0.26,4.0,333.4703180688139,102.97470759478567,978.7606822929293
0.26,5.0,914.6975287227582,352.92865537370403,2189.052986440888
0.26,6.0,1713.0368994175453,615.4696191475318,4376.463183323428
0.26,7.0,2167.4299804934435,968.1672277110281,4535.7598836896195
0.26,8.0,2659.631274532595,1400.8994526162205,4785.600638766942
0.26,9.0,3000.2880375668014,1634.291468868346,5235.005890736136
0.26,10.0,3308.4224005291917,1794.2095922919855,5796.012517191976
0.27,0.1,0.30345201728246224,0.05516247075283194,1.4473421959222341
0.27,0.5,2.2882582816792136,0.33154387499554316,13.435671641285621
0.27,1.0,6.906611614050214,0.9041544445795083,44.50314210835906
0.27,2.0,27.840603092595405,4.125285983001698,160.14322837301816
0.27,3.0,112.82078242552136,24.357935171383243,459.64631638343496
0.27,4.0,393.2688838968541,131.33835406342465,1074.3060967328258
0.27,5.0,1012.7828852061072,402.77901561674304,2357.511287691088
0.27,6.0,1830.9549634909072,675.9009396986572,4563.0302293513905
0.27,7.0,2284.629655310087,1046.6568481394922,4671.503984862443
0.27,8.0,2709.4559329925128,1355.390085445188,5111.231927163516
0.27,9.0,3208.981086690871,1737.7266907586538,5629.373218664752
0.27,10.0,3610.5338828598274,2040.544602872015,6090.559669461279
0.28,0.1,0.3251390040533524,0.058404594471582784,1.567807969061147
0.28,0.5,2.388104389004992,0.35497501116136104,13.697104385943172
0.28,1.0,6.360119209874356,0.8046841513430324,42.28324213527679
0.28,2.0,30.40980943456887,4.787452149057686,165.47429627106743
0.28,3.0,126.88432021642414,28.800593600964724,493.76469073572764
0.28,4.0,387.3757235944902,126.15331902699747,1082.9075737866965
0.28,5.0,1031.3230881499726,392.76945671520014,2497.846540737271
0.28,6.0,1883.5230352765902,666.2652690443178,4881.183509101602
0.28,7.0,2522.276263769171,1159.5368615220812,5141.099194498508
0.28,8.0,2899.521283339573,1440.6352504908418,5503.982246037965
0.28,9.0,3438.928835401194,1828.1579241710062,6135.76032766162
0.28,10.0,3799.1804653225754,2057.82816409799,6663.25932663121
0.29,0.1,0.332359710337133,0.06035916389399258,1.5866215675030788
0.29,0.5,2.058433572650497,0.2775052938537796,12.911397097445052
