# Column descriptions:
# stellar_mass: Stellar mass startpoint (0.1 means the stellar mass is sampled raging from 0.10-0.11)
# planet_mass: Planet mass (in Earth masses)
# insol: Median insolation normalized to S₀ (extracted from CS_insol_01_tb, species index 0, column index 1)
# insol_lower_99: Lower bound of insolation (from CS_insol_001_tb, species index 0, column index 1)
# insol_up_50: Upper bound of insolation (from CS_insol_05_tb, species index 0, column index 1)
stellar_mass,planet_mass,CS_insol,CS_insol_lower_99,CS_insol_up_50
0.36,4.0,114.32665968712469,46.795409401975725,100000.0
0.36,5.0,235.05622475748402,91.40946654614793,100000.0
0.36,6.0,417.11771032078417,163.4777721313656,100000.0
0.36,7.0,625.8287404924275,163.5565734501849,100000.0
0.36,8.0,1155.6746222855847,209.5146431728595,100000.0
0.36,9.0,1488.6977338355512,218.4085042805722,100000.0
0.36,10.0,14345.78822803776,298.81710169040696,100000.0
0.37,0.1,0.06397710933487899,0.03243577696665101,0.11921681812206196
0.37,0.5,0.3195860389150992,0.1673749160698414,0.5780670653908839
0.37,1.0,1.5926083680419238,0.802650356270247,2.984655248406093
0.37,2.0,38.67950440286606,18.503593033504913,93.30829384545038
0.37,3.0,68.32558820159686,33.51687902050983,4547.455370553719
0.37,4.0,121.78617773437031,52.47086601666187,100000.0
0.37,5.0,219.7699755216389,90.25181973978098,100000.0
0.37,6.0,551.8483461333681,150.47286540036558,100000.0
0.37,7.0,796.3030645979954,163.9944682962361,100000.0
0.37,8.0,1014.4364079447764,187.40545038676422,100000.0
0.37,9.0,2196.719466039297,242.3802263907383,100000.0
0.37,10.0,5309.914760932145,231.88868533570175,100000.0
0.38,0.1,0.06708236974959345,0.035346095144927106,0.12066693415336584
0.38,0.5,0.33352563911678607,0.17088302577899736,0.6155378601602749
0.38,1.0,1.5407326780209716,0.7455916145788681,2.998604697374161
0.38,2.0,37.97945932055755,16.39312179459128,101.78408692659755
0.38,3.0,65.76862986765487,26.97128866463272,8967.32236239958
0.38,4.0,122.13555139675334,49.84638804743804,100000.0
0.38,5.0,253.40989508229373,112.41496784826198,100000.0
0.38,6.0,652.5288715119132,143.86836392316266,100000.0
0.38,7.0,717.1965461502896,168.6370522768941,100000.0
0.38,8.0,943.876899685383,248.1234849746978,100000.0
0.38,9.0,2807.3114445215624,235.0906236675499,100000.0
0.38,10.0,6592.828741677449,283.2567250991893,107185.7692846185
0.39,0.1,0.06704329548855056,0.03328470111928424,0.12735507776948185
0.39,0.5,0.33720703052751405,0.16970007489219696,0.6326376289248138
0.39,1.0,1.6654678134777745,0.8491340190918493,3.0885663785071977
0.39,2.0,40.5492316377614,18.425862496303804,105.14273601782638
0.39,3.0,69.01944623688497,30.33538644266276,34419.80419415306
0.39,4.0,132.56077115628662,49.07907282076701,100000.0
0.39,5.0,262.0762741550287,99.15579724467757,100000.0
0.39,6.0,579.9553023453964,174.31897557006846,100000.0
0.39,7.0,724.1118272403645,219.97849893076634,100000.0
0.39,8.0,1525.8144302513494,316.3184299543416,100000.0
0.39,9.0,3315.5155855221306,321.2663184401896,100000.0
0.39,10.0,9147.109564209342,246.40998825190323,100000.0
0.4,0.1,0.06884729010593545,0.03409218181479226,0.13109172752080556
0.4,0.5,0.3310289899949865,0.16170577396862046,0.6382172753352228
0.4,1.0,1.707236905787343,0.8543473690517993,3.2213587740952185
0.4,2.0,43.97445603873592,20.263859128276984,111.62337342269538
0.4,3.0,79.07984587328357,35.377328661323716,4716.290696088837
0.4,4.0,134.364622709697,58.20600601457873,100000.0
0.4,5.0,286.447943051167,114.99859113725778,100000.0
0.4,6.0,667.92823509661,171.43543975547587,100000.0
0.4,7.0,915.7123452950989,197.5154393353072,100000.0
0.4,8.0,2589.3613982185525,257.31756988447574,100000.0
0.4,9.0,3760.4626158363285,253.40256441119325,100000.0
0.4,10.0,4170.827756500718,271.9111105471259,100000.0
0.41,0.1,0.0688078625676266,0.03271653010564191,0.13598447694371862
0.41,0.5,0.35340186775477245,0.17192304924185003,0.6839361694633272
0.41,1.0,1.7286547153950305,0.8581458221153728,3.2849366435289826
0.41,2.0,47.17459609947695,21.065669341651386,124.84296015339383
0.41,3.0,80.09415234512632,35.77050918638571,10637.419584302903
0.41,4.0,148.35804151459763,67.71128704491186,100000.0
0.41,5.0,244.0020617319454,105.53702507185922,100000.0
0.41,6.0,650.1238473433527,215.23258873341263,100000.0
0.41,7.0,708.8359204880369,199.19681908976563,100000.0
0.41,8.0,2032.0388188070249,271.24023314655983,100000.0
0.41,9.0,2914.4934275275177,309.71701577109854,100000.0
0.41,10.0,6091.402897336203,277.6277854232945,100000.0
0.42,0.1,0.07348210358411054,0.03523390588172644,0.14410805203512764
0.42,0.5,0.366432134505212,0.17068380371836625,0.7379690056789495
0.42,1.0,1.7812811778489963,0.846740284424095,3.5218038123369384
0.42,2.0,49.86738418028238,22.83843443747353,124.73385462161046
0.42,3.0,86.45713317374194,34.192559894346864,4787.923198795251
0.42,4.0,153.04264974696488,72.73728698334071,100000.0
0.42,5.0,323.86267031051545,137.82333728146412,100000.0
0.42,6.0,686.0397028424735,217.43823239433135,100000.0
0.42,7.0,941.4400770927532,238.6979913319722,100000.0
0.42,8.0,1082.3293408924678,253.77773961334603,100000.0
0.42,9.0,2780.0594592495545,336.8750392185399,100000.0
0.42,10.0,5431.6717770239065,374.7067810861734,100000.0
0.43,0.1,0.07680976627023123,0.037252851021972413,0.14906463320389013
0.43,0.5,0.3868759191290611,0.18894774483125396,0.7460298739385408
0.43,1.0,1.9257799989587627,0.9137038699543659,3.8146457442314614
0.43,2.0,46.458791684559614,20.494234444789242,123.56825294990325
0.43,3.0,81.2021020291849,33.87322499925161,2582.9415216485054
0.43,4.0,171.47210882448957,66.96929840780456,100000.0
0.43,5.0,278.04986947835454,119.67206066233673,100000.0
0.43,6.0,603.2909024651133,226.07675050206805,100000.0
0.43,7.0,867.4694021630288,250.82848635474826,100000.0
0.43,8.0,1724.584657702815,258.77884948816114,100000.0
0.43,9.0,2591.158342292004,392.37450079751886,100000.0
0.43,10.0,9283.475559409755,452.5301925018656,100000.0
0.44,0.1,0.07656985321213698,0.03545507058479797,0.1550439118063995
0.44,0.5,0.36239908765836015,0.16273270680874635,0.7547458438108985
0.44,1.0,1.8821377260485368,0.8908294959516291,3.7362251630707344
0.44,2.0,49.156530109515906,21.821450302157004,128.39961323522598
0.44,3.0,93.74297591868526,45.19373758524775,58505.18897041678
