"Category","Program","Observation","Visit","Target","R.A. 2000","Dec. 2000","Event","Start.Phase","End.Phase","Mode","Subarray","Readout pattern","Groups","Start date","End date","Hours","Status","Prop.Period","Plan Windows","Repeat","PI name"
"GO","1668","11","1","BKG-HD206893","21:45:20.4278","-12:45:29.53","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jun_19_2023_11:15:35","Jun_19_2023_13:14:01","2.07","Archived","12","X","X","Marino"
"GO","1668","12","1","HD206893","21:45:22.0050","-12:47:00.07","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jun_19_2023_13:14:05","Jun_19_2023_14:11:40","0.96","Archived","12","X","X","Marino"
"GO","1668","13","1","HD206893","21:45:22.0050","-12:47:00.07","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jun_19_2023_14:11:44","Jun_19_2023_15:30:31","1.27","Archived","12","X","X","Marino"
"GO","1668","14","1","PSF-HD206893","21:56:24.9123","-09:35:09.09","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","240","Jun_19_2023_15:30:35","Jun_19_2023_16:24:26","0.99","Archived","12","X","X","Marino"
"GO","1668","15","1","BKG-PSF-HD206893","21:56:31.1052","-09:34:43.82","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","240","Jun_19_2023_16:24:31","Jun_19_2023_16:39:32","0.35","Archived","12","X","X","Marino"
"GO","2153","1","1","HD-163296","17:56:21.2797","-21:57:22.48","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","200","X","X","3.71","Skipped","12","X","Rescheduled_by_WOPR_88892_as_observation_6_visit_1_in_this_program","Cugno"
"GO","2153","6","1","HD-163296","17:56:21.2797","-21:57:22.48","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","200","Sep_26_2023_10:38:40","Sep_26_2023_13:59:19","3.71","Archived","12","X","Repeat_of_observation_1_visit(s)_1_in_this_program_by_WOPR_88892","Cugno"
"GO","2153","2","1","HD-163296","17:56:21.2797","-21:57:22.48","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","200","X","X","3.39","Failed","12","X","Rescheduled_by_WOPR_88892_as_observation_7_visit_1_in_this_program","Cugno"
"GO","2153","7","1","HD-163296","17:56:21.2797","-21:57:22.48","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","200","Sep_26_2023_13:59:24","Sep_26_2023_16:39:56","3.06","Archived","12","X","Repeat_of_observation_2_visit(s)_1_in_this_program_by_WOPR_88892","Cugno"
"GO","2153","3","1","HD-163296-BACKGROUND","17:56:36.3900","-21:58:34.70","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","200","Aug_31_2023_15:37:37","Aug_31_2023_20:46:16","5.73","Archived","12","X","X","Cugno"
"GO","2153","4","1","IRAS-17555-2235-BACKGROUND","17:56:36.3900","-21:58:34.70","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","200","Aug_31_2023_20:46:20","Aug_31_2023_21:04:29","0.35","Archived","12","X","X","Cugno"
"GO","2153","5","1","IRAS-17555-2235","17:58:32.8564","-22:35:47.36","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","200","Aug_31_2023_21:04:34","Aug_31_2023_21:56:43","1.02","Archived","12","X","X","Cugno"
"GO","2243","1","1","BG-NEAR-DI-TUC","22:17:54.0000","-57:28:50.00","DI","N/A","N/A","MIRI.F1550C","FOUR_QPM","FASTR1","811","Jul_03_2023_00:54:52","Jul_03_2023_03:33:28","2.67","Archived","12","X","X","Matthews"
"GO","2243","2","1","BG-NEAR-DI-TUC","22:17:54.0000","-57:28:50.00","DI","N/A","N/A","MIRI.F1550C","FOUR_QPM","FASTR1","1168","Jul_03_2023_03:33:32","Jul_03_2023_05:51:16","2.72","Archived","12","X","X","Matthews"
"GO","2243","3","1","BG-NEAR-DI-TUC","22:17:54.0000","-57:28:50.00","DI","N/A","N/A","MIRI.F1065C","FOUR_QPM","FASTR1","89","Jul_03_2023_05:51:21","Jul_03_2023_07:42:53","1.94","Archived","12","X","X","Matthews"
"GO","2243","4","1","BG-NEAR-DI-TUC","22:17:54.0000","-57:28:50.00","DI","N/A","N/A","MIRI.F1065C","FOUR_QPM","FASTR1","128","Jul_03_2023_07:42:57","Jul_03_2023_09:55:37","2.62","Archived","12","X","X","Matthews"
"GO","2243","5","1","V-DI-TUC","22:16:08.1950","-57:34:05.06","DI","N/A","N/A","MIRI.F1065C","FOUR_QPM","FASTR1","89","Jul_03_2023_09:55:41","Jul_03_2023_14:08:42","4.86","Archived","12","X","X","Matthews"
"GO","2243","6","1","V-DI-TUC","22:16:08.1950","-57:34:05.06","DI","N/A","N/A","MIRI.F1550C","FOUR_QPM","FASTR1","811","Jul_03_2023_14:08:46","Jul_03_2023_18:22:42","4.79","Archived","12","X","X","Matthews"
"GO","2243","7","1","EPS-IND","22:03:21.6536","-56:47:09.52","DI","N/A","N/A","MIRI.F1550C","FOUR_QPM","FASTR1","1168","Jul_03_2023_18:22:46","Jul_03_2023_19:58:58","1.92","Archived","12","X","X","Matthews"
"GO","2243","8","1","EPS-IND","22:03:21.6536","-56:47:09.52","DI","N/A","N/A","MIRI.F1065C","FOUR_QPM","FASTR1","128","Jul_03_2023_19:59:03","Jul_03_2023_21:19:53","1.63","Archived","12","X","X","Matthews"
"GO","2278","1","1","HD-314955","18:01:42.5392","-25:52:33.69","DI","N/A","N/A","NIRCAM.F250M+F300M+F335M+F444W","N/A","DEEP8+DEEP8+DEEP8+DEEP8","7+5+7+10","Apr_25_2023_15:29:48","Apr_25_2023_20:37:58","5.53","Archived","12","X","X","Cleeves"
"GO","2278","2","1","HD-314955","18:01:42.5392","-25:52:33.69","DI","N/A","N/A","NIRCAM.N/A","N/A","SHALLOW4","4","X","X","2.10","Failed","12","X","Rescheduled_by_WOPR_88752_as_observation_7_visit_1_in_this_program","Cleeves"
"GO","2278","7","1","HD-172075","18:39:39.9584","-35:17:29.91","DI","N/A","N/A","NIRCAM.F300M","N/A","BRIGHT2","8","Aug_20_2023_15:01:13","Aug_20_2023_16:55:57","2.22","Archived","12","X","Repeat_of_observation_2_visit(s)_1_in_this_program_by_WOPR_88752","Cleeves"
"GO","2278","3","1","V4046-SGR","18:14:10.4862","-32:47:35.33","DI","N/A","N/A","NIRCAM.N/A","N/A","SHALLOW4","6","Apr_25_2023_22:29:13","Apr_26_2023_00:05:49","1.78","Archived","12","X","X","Cleeves"
"GO","2278","4","1","V4046-SGR","18:14:10.4862","-32:47:35.33","DI","N/A","N/A","NIRCAM.N/A","N/A","SHALLOW4","6","X","X","1.85","Failed","12","X","Rescheduled_by_WOPR_88752_as_observation_8_visit_1_in_this_program","Cleeves"
"GO","2278","8","1","V4046-SGR","18:14:10.4862","-32:47:35.33","DI","N/A","N/A","NIRCAM.F300M","N/A","SHALLOW2","4","X","X","2.03","Skipped","12","X","Rescheduled_by_WOPR_88880_as_observation_9_visit_1_in_this_program","Cleeves"
"GO","2278","9","1","V4046-SGR","18:14:10.4862","-32:47:35.33","DI","N/A","N/A","NIRCAM.F300M","N/A","SHALLOW2","4","Sep_12_2023_01:43:50","Sep_12_2023_03:48:52","2.48","Archived","12","X","Repeat_of_observation_8_visit(s)_1_in_this_program_by_WOPR_88880","Cleeves"
"GO","2278","5","1","V4046-SGR","18:14:10.4862","-32:47:35.33","DI","N/A","N/A","NIRCAM.F250M+F300M+F335M+F444W","N/A","DEEP8+DEEP8+DEEP8+DEEP8","6+5+5+8","Apr_26_2023_01:44:42","Apr_26_2023_04:16:50","2.47","Archived","12","X","X","Cleeves"
"GO","2278","6","1","V4046-SGR","18:14:10.4862","-32:47:35.33","DI","N/A","N/A","NIRCAM.F250M+F300M+F335M+F444W","N/A","DEEP8+DEEP8+DEEP8+DEEP8","6+5+5+8","Apr_26_2023_04:16:54","Apr_26_2023_06:45:56","2.87","Archived","12","X","X","Cleeves"
"GO","2538","1","1","BKG-GJ14","00:17:19.6000","+40:58:54.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Aug_16_2023_22:02:13","Aug_16_2023_23:45:49","2.07","Archived","12","X","X","Hinkley"
"GO","2538","2","1","GJ14","00:17:07.1501","+40:56:55.16","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Aug_16_2023_23:45:52","Aug_17_2023_00:47:24","0.96","Archived","12","X","X","Hinkley"
"GO","2538","3","1","GJ14","00:17:07.1501","+40:56:55.16","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Aug_17_2023_00:47:28","Aug_17_2023_01:51:05","1.27","Archived","12","X","X","Hinkley"
"GO","2538","4","1","PSF-GJ14","00:56:30.6685","+42:58:43.49","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","701","Aug_17_2023_01:51:09","Aug_17_2023_04:10:59","2.68","Archived","12","X","X","Hinkley"
"GO","2538","5","1","BKG-PSF-GJ14","00:56:40.9000","+42:56:46.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","701","Aug_17_2023_04:11:03","Aug_17_2023_04:45:42","0.73","Archived","12","X","X","Hinkley"
"GO","2538","6","1","BKG-HD202628","21:18:36.0000","-43:18:22.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jun_12_2023_09:01:51","Jun_12_2023_10:28:26","2.07","Archived","12","X","X","Hinkley"
"GO","2538","7","1","HD202628","21:18:27.6134","-43:20:04.41","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jun_12_2023_10:28:30","Jun_12_2023_11:27:07","0.95","Archived","12","X","X","Hinkley"
"GO","2538","8","1","HD202628","21:18:27.6134","-43:20:04.41","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jun_12_2023_11:27:11","Jun_12_2023_12:30:26","1.27","Archived","12","X","X","Hinkley"
"GO","2538","9","1","PSF-HD202628","21:13:48.5961","-43:07:48.25","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","600","Jun_12_2023_12:30:30","Jun_12_2023_14:30:35","2.38","Archived","12","X","X","Hinkley"
"GO","2538","10","1","BKG-PSF-HD202628","21:13:57.4000","-43:06:17.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","600","Jun_12_2023_14:30:39","Jun_12_2023_15:02:03","0.66","Archived","12","X","X","Hinkley"
"GO","2538","11","1","BKG-HD21997","03:31:41.5000","-25:36:48.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","X","X","3.23","Failed","12","X","Rescheduled_by_WOPR_88941_as_observation_111_visit_1_in_this_program","Hinkley"
"GO","2538","12","1","HD21997","03:31:53.7089","-25:36:51.17","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","X","X","1.54","Skipped","12","X","Rescheduled_by_WOPR_88941_as_observation_112_visit_1_in_this_program","Hinkley"
"GO","2538","13","1","HD21997","03:31:53.7089","-25:36:51.17","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","X","X","1.85","Failed","12","X","Rescheduled_by_WOPR_88941_as_observation_113_visit_1_in_this_program","Hinkley"
"GO","2538","14","1","PSF-HD21997","03:34:52.4646","-25:34:57.67","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","623","X","X","2.42","Failed","12","X","Rescheduled_by_WOPR_88941_as_observation_114_visit_1_in_this_program","Hinkley"
"GO","2538","15","1","BKG-PSF-HD21997","03:35:03.0000","-25:35:13.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","623","X","X","0.68","Failed","12","X","Rescheduled_by_WOPR_88941_as_observation_115_visit_1_in_this_program","Hinkley"
"GO","2538","111","1","BKG-HD21997","03:31:41.5000","-25:36:48.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jan_08_2024_06:42:28","Jan_08_2024_09:18:47","3.23","Archived","12","X","Repeat_of_observation_11_visit(s)_1_in_this_program_by_WOPR_88941","Hinkley"
"GO","2538","112","1","HD21997","03:31:53.7089","-25:36:51.17","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jan_08_2024_09:18:51","Jan_08_2024_10:47:33","1.54","Archived","12","X","Repeat_of_observation_12_visit(s)_1_in_this_program_by_WOPR_88941","Hinkley"
"GO","2538","113","1","HD21997","03:31:53.7089","-25:36:51.17","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","1251","Jan_08_2024_10:47:37","Jan_08_2024_12:21:07","1.86","Archived","12","X","Repeat_of_observation_13_visit(s)_1_in_this_program_by_WOPR_88941","Hinkley"
"GO","2538","114","1","PSF-HD21997","03:34:52.4646","-25:34:57.67","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","623","Jan_08_2024_12:21:11","Jan_08_2024_14:24:52","2.42","Archived","12","X","Repeat_of_observation_14_visit(s)_1_in_this_program_by_WOPR_88941","Hinkley"
"GO","2538","115","1","BKG-PSF-HD21997","03:35:03.0000","-25:35:13.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","623","Jan_08_2024_14:24:56","Jan_08_2024_14:57:34","0.68","Archived","12","X","Repeat_of_observation_15_visit(s)_1_in_this_program_by_WOPR_88941","Hinkley"
"GO","2540","1","1","HD-163296","17:56:21.2880","-21:57:21.87","DI","N/A","N/A","NIRCAM.F410M","N/A","RAPID","7","Aug_15_2023_01:02:10","Aug_15_2023_04:44:18","4.35","Archived","12","X","X","Ricci"
"GO","2540","2","1","HD-163296","17:56:21.2880","-21:57:21.87","DI","N/A","N/A","NIRCAM.F410M","N/A","MEDIUM8","6","Aug_15_2023_04:44:22","Aug_15_2023_08:09:48","3.98","Archived","12","X","X","Ricci"
"GO","2540","3","1","HD-163296","17:56:21.2880","-21:57:21.87","DI","N/A","N/A","NIRCAM.F410M","N/A","MEDIUM8","6","Aug_15_2023_08:09:52","Aug_15_2023_11:45:41","4.19","Archived","12","X","X","Ricci"
"GO","2540","4","1","HD-163296","17:56:21.2880","-21:57:21.87","DI","N/A","N/A","NIRCAM.F410M","N/A","RAPID","7","Aug_15_2023_11:45:45","Aug_15_2023_15:05:08","3.82","Archived","12","X","X","Ricci"
"GO","2627","3","1","J1305+0421-FAINT-REF-KMAG13","13:05:24.6565","+04:21:05.09","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","MEDIUM8+MEDIUM8","4+4","X","X","2.06","Skipped","0","X","Rescheduled_by_WOPR_89043_as_observation_9_visit_1_in_this_program","Ygouf"
"GO","2627","4","1","BD+05-2724-BRIGHT-REF-KMAG7","13:12:34.8840","+04:18:40.85","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","SHALLOW4+SHALLOW4","4+6","X","X","3.45","Skipped","0","X","Rescheduled_by_WOPR_89043_as_observation_10_visit_1_in_this_program","Ygouf"
"GO","2627","5","1","HD-114174-TARGET-STAR-KMAG5","13:08:51.1117","+05:12:15.52","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","BRIGHT2+BRIGHT2","6+10","X","X","2.72","Skipped","0","X","Rescheduled_by_WOPR_89043_as_observation_11_visit_1_in_this_program","Ygouf"
"GO","2627","6","1","HD-114174-TARGET-STAR-KMAG5","13:08:51.1117","+05:12:15.52","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","BRIGHT2+BRIGHT2","6+10","X","X","2.76","Skipped","0","X","Rescheduled_by_WOPR_89043_as_observation_12_visit_1_in_this_program","Ygouf"
"GO","2627","9","1","J1305+0421-FAINT-REF-KMAG13","13:05:24.6565","+04:21:05.09","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","SHALLOW4+SHALLOW4","5+10","Jun_30_2024_18:56:25","Jun_30_2024_21:24:53","2.86","Archived","0","X","Repeat_of_observation_3_visit(s)_1_in_this_program_by_WOPR_89043","Ygouf"
"GO","2627","10","1","BD+05-2724-BRIGHT-REF-KMAG7","13:12:34.8840","+04:18:40.85","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","SHALLOW4+SHALLOW4","4+6","Jun_30_2024_21:24:57","Jul_01_2024_00:23:10","3.45","Archived","0","X","Repeat_of_observation_4_visit(s)_1_in_this_program_by_WOPR_89043","Ygouf"
"GO","2627","11","1","HD-114174-TARGET-STAR-KMAG5","13:08:51.1117","+05:12:15.52","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","BRIGHT2+BRIGHT2","6+10","Jul_01_2024_00:23:14","Jul_01_2024_02:36:28","2.72","Archived","0","X","Repeat_of_observation_5_visit(s)_1_in_this_program_by_WOPR_89043","Ygouf"
"GO","2627","12","1","HD-114174-TARGET-STAR-KMAG5","13:08:51.1117","+05:12:15.52","DI","N/A","N/A","NIRCAM.F335M+F460M","N/A","BRIGHT2+BRIGHT2","6+10","Jul_01_2024_02:36:32","Jul_01_2024_04:54:23","2.76","Archived","0","X","Repeat_of_observation_6_visit(s)_1_in_this_program_by_WOPR_89043","Ygouf"
"GTO","2780","2","1","HD-10647","01:42:29.3145","-53:44:26.99","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Oct_28_2023_08:54:53","Oct_28_2023_11:48:10","3.30","Archived","12","X","X","Gaspar"
"GTO","2780","4","1","HD-10647","01:42:29.3145","-53:44:26.99","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Oct_28_2023_12:48:41","Oct_28_2023_15:33:42","3.33","Archived","12","X","X","Gaspar"
"GTO","2780","5","1","HD-10647-PSF","02:42:33.4667","-50:48:01.06","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Oct_28_2023_15:33:46","Oct_28_2023_18:15:56","3.09","Archived","12","X","X","Gaspar"
"GTO","2780","8","1","HD-107146","12:19:06.5019","+16:32:53.87","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Feb_03_2024_06:40:50","Feb_03_2024_09:44:57","3.43","Archived","12","X","X","Gaspar"
"GTO","2780","10","1","HD-107146","12:19:06.5019","+16:32:53.87","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Feb_03_2024_10:43:19","Feb_03_2024_13:33:15","3.45","Archived","12","X","X","Gaspar"
"GTO","2780","11","1","HD-107146-PSF","12:48:52.4212","+12:05:46.95","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Feb_03_2024_13:33:19","Feb_03_2024_16:20:57","3.26","Archived","12","X","X","Gaspar"
"GTO","2780","13","1","HD-181327","19:22:58.9437","-54:32:16.98","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Sep_13_2023_09:57:21","Sep_13_2023_12:53:41","3.54","Archived","12","X","X","Gaspar"
"GTO","2780","14","1","HD-181327","19:22:58.9437","-54:32:16.98","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.05","Failed","12","X","Rescheduled_by_WOPR_88907_as_observation_23_visit_1_in_this_program","Gaspar"
"GTO","2780","15","1","HD-181327-PSF","19:18:09.7813","-53:23:13.51","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.06","Failed","12","X","Rescheduled_by_WOPR_88907_as_observation_24_visit_1_in_this_program","Gaspar"
"GTO","2780","23","1","HD-181327","19:22:58.9437","-54:32:16.98","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Oct_11_2023_00:55:23","Oct_11_2023_03:41:44","3.36","Archived","12","X","Repeat_of_observation_14_visit(s)_1_in_this_program_by_WOPR_88907","Gaspar"
"GTO","2780","24","1","HD-181327-PSF","19:18:09.7813","-53:23:13.51","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Oct_11_2023_03:41:48","Oct_11_2023_06:18:48","3.06","Archived","12","X","Repeat_of_observation_15_visit(s)_1_in_this_program_by_WOPR_88907","Gaspar"
"GTO","2780","16","1","HD-61005","07:35:47.4624","-32:12:14.05","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.55","Skipped","12","X","Rescheduled_by_WOPR_89098_as_observation_29_visit_1_in_this_program","Gaspar"
"GTO","2780","17","1","HD-61005","07:35:47.4624","-32:12:14.05","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.07","Skipped","12","X","Rescheduled_by_WOPR_89098_as_observation_30_visit_1_in_this_program","Gaspar"
"GTO","2780","29","1","HD-61005","07:35:47.4624","-32:12:14.05","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.62","FlightReady","12","X","X","Gaspar"
"GTO","2780","30","1","HD-61005","07:35:47.4624","-32:12:14.05","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.14","FlightReady","12","X","X","Gaspar"
"GTO","2780","31","1","HD-61005-PSF","07:14:36.7020","-30:39:17.63","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.08","FlightReady","12","X","X","Gaspar"
"GTO","2780","18","1","HD-61005-PSF","07:14:36.7020","-30:39:17.63","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.01","Failed","12","X","Rescheduled_by_WOPR_89098_as_observation_31_visit_1_in_this_program","Gaspar"
"GTO","2780","20","1","HD-32297","05:02:27.4359","+07:27:39.68","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","2.94","Failed","12","X","Rescheduled_by_WOPR_89050_as_observation_26_visit_1_in_this_program","Gaspar"
"GTO","2780","21","1","HD-32297","05:02:27.4359","+07:27:39.68","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.07","Failed","12","X","Rescheduled_by_WOPR_89050_as_observation_27_visit_1_in_this_program","Gaspar"
"GTO","2780","22","1","HD-32297-PSF","04:55:58.3521","+05:23:56.49","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","X","X","3.15","Failed","12","X","Rescheduled_by_WOPR_89050_as_observation_28_visit_1_in_this_program","Gaspar"
"GTO","2780","26","1","HD-32297","05:02:27.4359","+07:27:39.68","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Sep_12_2024_02:46:33","Sep_12_2024_05:30:49","3.03","Archived","12","X","Repeat_of_observation_20_visit(s)_1_in_this_program_by_WOPR_89050","Gaspar"
"GTO","2780","27","1","HD-32297","05:02:27.4359","+07:27:39.68","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Sep_12_2024_05:30:54","Sep_12_2024_08:11:42","3.14","Archived","12","X","Repeat_of_observation_21_visit(s)_1_in_this_program_by_WOPR_89050","Gaspar"
"GTO","2780","28","1","HD-32297-PSF2","04:47:17.9234","+05:47:17.59","DI","N/A","N/A","NIRCAM.F335M+F250M+F300M+F444W","N/A","MEDIUM8+MEDIUM8+MEDIUM8+MEDIUM8","10+10+10+10","Sep_12_2024_08:11:46","Sep_12_2024_10:51:34","3.06","Archived","12","X","Repeat_of_observation_22_visit(s)_1_in_this_program_by_WOPR_89050","Gaspar"
"GO","3087","1","1","HR-4796A","12:36:00.9568","-39:52:10.59","DI","N/A","N/A","NIRCAM.F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W","N/A","SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2","3+3+3+3+3+3+3+3+3+3+3+3","X","X","2.38","PendingSubmission","0","X","X","Ren"
"GO","3087","13","1","HR-4796A","12:36:00.9568","-39:52:10.59","DI","N/A","N/A","NIRCAM.F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W","N/A","SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2","3+3+3+3+3+3+3+3+3+3+3+3","X","X","2.07","PendingSubmission","0","X","X","Ren"
"GO","3087","25","1","HR-4735","12:26:51.6779","-32:49:48.88","DI","N/A","N/A","NIRCAM.F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W+F444W","N/A","SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2+SHALLOW2","3+3+3+3+3+3+3+3+3+3+3+3","X","X","1.99","PendingSubmission","0","X","X","Ren"
"GO","3254","1","1","LKCA15","04:39:17.8030","+22:21:03.12","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","X","X","2.02","Failed","12","X","Rescheduled_by_WOPR_89064_as_observation_17_visit_1_in_this_program","Benisty"
"GO","3254","2","1","LKCA15-SCI-BACKGROUND","04:39:56.3600","+22:25:38.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","X","X","2.40","Failed","12","X","Rescheduled_by_WOPR_89064_as_observation_18_visit_1_in_this_program","Benisty"
"GO","3254","3","1","LKCA15-SCI-BACKGROUND","04:39:56.3600","+22:25:38.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","X","X","0.28","Failed","12","X","Rescheduled_by_WOPR_89064_as_observation_19_visit_1_in_this_program","Benisty"
"GO","3254","4","1","LKCA15-REFERENCE","04:52:22.5707","+23:45:05.77","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","X","X","1.07","Failed","12","X","Rescheduled_by_WOPR_89064_as_observation_20_visit_1_in_this_program","Benisty"
